"","V1","V2","V3","V4","number","cl","cll"
"353",121.8218584,121.8686496,31.2859255,31.237934,0,121.845254,31.26192975
"354",121.8218584,121.8686496,31.333917,31.2859255,3,121.845254,31.30992125
"355",121.8218584,121.8686496,31.3819085,31.333917,20,121.845254,31.35791275
"356",121.8218584,121.8686496,31.4299,31.3819085,0,121.845254,31.40590425
"357",121.8218584,121.8686496,31.4778915,31.4299,5,121.845254,31.45389575
"358",121.8218584,121.8686496,31.525883,31.4778915,19,121.845254,31.50188725
"359",121.8218584,121.8686496,31.5738745,31.525883,35,121.845254,31.54987875
"360",121.8218584,121.8686496,31.621866,31.5738745,0,121.845254,31.59787025
"361",121.8686496,121.9154408,30.7100275,30.662036,0,121.8920452,30.68603175
"362",121.8686496,121.9154408,30.758019,30.7100275,0,121.8920452,30.73402325
"363",121.8686496,121.9154408,30.8060105,30.758019,0,121.8920452,30.78201475
"364",121.8686496,121.9154408,30.854002,30.8060105,0,121.8920452,30.83000625
"365",121.8686496,121.9154408,30.9019935,30.854002,317,121.8920452,30.87799775
"366",121.8686496,121.9154408,30.949985,30.9019935,12,121.8920452,30.92598925
"367",121.8686496,121.9154408,30.9979765,30.949985,35,121.8920452,30.97398075
"368",121.8686496,121.9154408,31.045968,30.9979765,4,121.8920452,31.02197225
"369",121.8686496,121.9154408,31.0939595,31.045968,0,121.8920452,31.06996375
"370",121.8686496,121.9154408,31.141951,31.0939595,0,121.8920452,31.11795525
"371",121.8686496,121.9154408,31.1899425,31.141951,0,121.8920452,31.16594675
"372",121.8686496,121.9154408,31.237934,31.1899425,0,121.8920452,31.21393825
"373",121.8686496,121.9154408,31.2859255,31.237934,0,121.8920452,31.26192975
"374",121.8686496,121.9154408,31.333917,31.2859255,1,121.8920452,31.30992125
"375",121.8686496,121.9154408,31.3819085,31.333917,3,121.8920452,31.35791275
"376",121.8686496,121.9154408,31.4299,31.3819085,0,121.8920452,31.40590425
"377",121.8686496,121.9154408,31.4778915,31.4299,0,121.8920452,31.45389575
"378",121.8686496,121.9154408,31.525883,31.4778915,0,121.8920452,31.50188725
"379",121.8686496,121.9154408,31.5738745,31.525883,10,121.8920452,31.54987875
"380",121.8686496,121.9154408,31.621866,31.5738745,0,121.8920452,31.59787025
"381",121.9154408,121.962232,30.7100275,30.662036,0,121.9388364,30.68603175
"382",121.9154408,121.962232,30.758019,30.7100275,0,121.9388364,30.73402325
"383",121.9154408,121.962232,30.8060105,30.758019,0,121.9388364,30.78201475
"384",121.9154408,121.962232,30.854002,30.8060105,0,121.9388364,30.83000625
"385",121.9154408,121.962232,30.9019935,30.854002,101,121.9388364,30.87799775
"386",121.9154408,121.962232,30.949985,30.9019935,70,121.9388364,30.92598925
"387",121.9154408,121.962232,30.9979765,30.949985,1,121.9388364,30.97398075
"388",121.9154408,121.962232,31.045968,30.9979765,0,121.9388364,31.02197225
"389",121.9154408,121.962232,31.0939595,31.045968,0,121.9388364,31.06996375
"390",121.9154408,121.962232,31.141951,31.0939595,0,121.9388364,31.11795525
"391",121.9154408,121.962232,31.1899425,31.141951,0,121.9388364,31.16594675
"392",121.9154408,121.962232,31.237934,31.1899425,0,121.9388364,31.21393825
"393",121.9154408,121.962232,31.2859255,31.237934,0,121.9388364,31.26192975
"394",121.9154408,121.962232,31.333917,31.2859255,0,121.9388364,31.30992125
"395",121.9154408,121.962232,31.3819085,31.333917,0,121.9388364,31.35791275
"396",121.9154408,121.962232,31.4299,31.3819085,0,121.9388364,31.40590425
"397",121.9154408,121.962232,31.4778915,31.4299,0,121.9388364,31.45389575
"398",121.9154408,121.962232,31.525883,31.4778915,3,121.9388364,31.50188725
"399",121.9154408,121.962232,31.5738745,31.525883,0,121.9388364,31.54987875
"400",121.9154408,121.962232,31.621866,31.5738745,0,121.9388364,31.59787025
